seqno,organizer,no,address,tax_id_number,twd97x,twd97y,wgs84ax,wgs84ay,date
491,生發號農產有限公司,65000615,新北市淡水區北投子77之1號1樓,27746925,296195.93,2785707.8999999999,121.4583213336,25.17922685,20230731
492,豪仕達食品企業有限公司,65000676,新北市三重區光復路2段88巷41號1樓,80187978,297410.67,2772219.4300000002,121.46990683,25.0574160018,20230731
493,陽銘有限公司淡水廠,65000683,新北市淡水區口湖子1之8號1樓,89632319,298004.3,2786748.5499999998,121.4762986624,25.1885650322,20230731
494,澎富企業有限公司,65000734,新北市中和區員山路506-1號3樓,28445089,298388.53,2766818.71,121.4794090947,25.008627191,20230731
495,日鴻食品有限公司,65000735,新北市板橋區和平路15號2樓,53417131,296420.57,2765258.71,121.4598595799,24.9946048891,20230731
496,紘裕食品股份有限公司,65000742,新北市三峽區介壽路1段276巷5號1樓,24370489,288420.95,2757872.7000000002,121.3804088473,24.9281461274,20230731
497,派特芙德有限公司,65000750,新北市新店區寶橋路154巷5號2樓,24488635,305410.38,2763284.0899999999,121.5488338909,24.9764761579,20230731
498,維格餅家股份有限公司,65000787,新北市五股區成泰路1段87號(2、3樓)及87之1號(4、5樓),80490319,293886.56,2773467.7000000002,121.4350185383,25.0687918552,20230731
499,英屬蓋曼群島商花蓮香股份有限公司台灣分公司新店廠,65000793,新北市新店區寶中路95之3號3樓,53000036,305396.56,2763758.1400000001,121.5487160545,24.9807564093,20230731
500,奕瑪國際行銷股份有限公司,65000807,新北市新莊區五權一路9號7樓之3,12777300,296297.86,2773307.1499999999,121.45891419,25.0672704279,20230731
501,顓陽實業有限公司,65000829,新北市新莊區中正路566號1、2樓,28192021,293161.34,2769237.2400000002,121.4276975152,25.0306198528,20230731
502,東崎健康生技有限公司,65000857,新北市中和區立德街148巷10號7樓,24258676,299175.14,2766839.8300000001,121.4872029209,25.0087924968,20230731
503,邰港科技股份有限公司(淡水一廠),65000872,新北市淡水區中正東路1段3巷39號10樓,20833311,295575.12,2784243.7999999998,121.4521135245,25.1660280499,20230731
504,史瑞克商行,65000893,新北市泰山區明志路3段513號2樓,9634526,292501.55,2769391.4700000002,121.4211644044,25.0320308986,20230731
505,重門製茶工廠,65000906,新北市石門區石門里內石門79號,37091805,307037.18,2794697.3799999999,121.566251919,25.2600087377,20230731
506,傳統集美餐飲有限公司,65000967,新北市新莊區中正路25號1樓,53222754,296799.43,2770383.1400000001,121.4637864139,25.0408569349,20230731
507,台灣壹番屋股份有限公司,65001021,新北市中和區橋安街11號1樓,12665635,299727.6,2766267.48,121.4926556421,25.003607298,20230731
508,吉美食品廠樹林廠,65001055,新北市樹林區八德街492巷5號1、2樓,34110272,290413.69,2762611.8300000001,121.4002769911,24.9708804648,20230731
509,維宏食品有限公司,65001070,新北市中和區連城路134巷3號1、2、3樓及5號1樓,28752001,300008.23,2765826.0099999998,121.4954198077,24.9996124201,20230731
510,旭鴻國際企業有限公司,65001093,新北市新店區寶興路45巷8弄2號4樓,25120729,305530.2,2763072.6299999999,121.5500121898,24.9745627486,20230731
511,上島食品股份有限公司土城廠,65001130,新北市土城區日新街33巷15號1、2樓,80164927,294699.99,2764438.7799999998,121.4427887429,24.9872542362,20230731
512,泰鄉食品廠有限公司,T6500066,新北市三峽區添福里2鄰15-14號,25144172,288485.5,2754445.0800000001,121.3809529361,24.8971989906,20230731
513,旺默食品企業有限公司,65001161,新北市土城區忠承路91、95號1樓及81、83、85、87、91、95、99號4樓,27391590,294322.75,2761947.75,121.4389721826,24.9647758546,20230731
514,山本旺實業有限公司,65001165,新北市三峽區嘉添181之15號（1、2樓）,80654641,287377.65,2756015.3599999999,121.3700292133,24.911403529,20230731
515,士峯食品有限公司,T6500072,新北市新店區柴埕路60巷15-3號,86946630,301322.78,2761952.2799999998,121.508298558,24.9645962508,20230731
516,鑫記食品行,T6500085,新北市樹林區福順街43號1樓,9880744,291987.97,2763480.8999999999,121.4158955208,24.9786837906,20230731
517,金福臻生技有限公司,65001271,新北市中和區建康路59號1樓,53466505,299143.59,2765939.8999999999,121.486858343,25.0006689628,20230731
518,薩摩亞商巧詣有限公司台灣分公司,65001295,新北市汐止區康寧街161、163號4樓,53016451,312797.96,2773340.52,121.6224615868,25.0669761003,20230731
519,長宏醫藥生技股份有限公司,65001310,新北市五股區五權七路24號6樓,25137313,295262.03,2773224.7200000002,121.4486443833,25.0665576203,20230731
520,上將食品有限公司,65001313,新北市新莊區幸福東路86號1、2、3樓、90號、92號,53685810,296818.48,2771344.2400000002,121.4640078132,25.0495332344,20230731
521,鮮機食品生技股份有限公司,65001345,新北市新莊區福營路240號1樓,53679161,293055.85,2769079.7000000002,121.4266473384,25.0292005291,20230731
522,久翔食品股份有限公司,65001372,新北市樹林區武林街16號之1(1~2樓)，16之2號1樓,54728577,292481.77,2766229.3900000001,121.4208710684,25.0034838701,20230731
523,魯都香食品有限公司,65001387,新北市樹林區三龍街94巷20號1、2樓,53437636,291819.19,2767823.1699999999,121.4143552445,25.0178910998,20230731
524,匯芯農產品商業有限公司,65001420,新北市樹林區民權街5巷19弄8號,53464611,289948.06,2761254.1000000001,121.3956261003,24.9586349113,20230731
525,丹鐠實業有限公司,65001448,新北市樹林區俊安街24巷10弄8號(1樓),70534458,292274.48,2767410.9399999999,121.4188536606,25.0141567995,20230731
526,益品食品有限公司,65001465,新北市汐止區長安路179號1樓,53685001,317777.32,2774507.8700000001,121.6718725994,25.0772994581,20230731
527,賀業有限公司,65001526,新北市新莊區福營路227巷33號1、2樓,23071527,293424.68,2769066.4700000002,121.4303016397,25.0290705582,20230731
528,高涓科技有限公司,65001537,新北市新莊區新樹路67巷46號1樓,28129246,294500.84,2769229.73,121.4409705019,25.030513243,20230731
529,幸福溫度食品股份有限公司,65001541,新北市林口區工三路4號2樓,53699238,290426,2774640,121.400751416,25.0794719938,20230731
530,祥禾食品有限公司樹林廠,65001561,新北市樹林區東順街90巷13號1樓,80208501,291223.56,2763242.2000000002,121.4083169628,24.9765497888,20230731
531,喜之坊食品有限公司汐止廠,65001579,新北市汐止區南陽街121巷17號1、2樓,22870754,313052.53,2772672.2000000002,121.6249541695,25.0609321135,20230731
532,永爗企業有限公司,65001591,新北市新莊區化成路389巷33號1、2樓,86454748,296753.39,2772281,121.4633945585,25.0579923412,20230731
533,拉瑞亞有限公司,65001593,新北市深坑區北深路3段270巷16號2樓之5、之6,70377252,310475.53,2766572.2000000002,121.5991454915,25.0059675013,20230731
534,新北市坪林區農會(茶產品加工場),T6500167,新北市坪林區坪林里坪林路102號,38045604,321988.59,2759583.2400000002,121.7128380074,24.9423699824,20230731
535,忠義實業有限公司,65001604,新北市樹林區八德街280巷3號1、2樓,28552926,291443.92,2762563.6400000001,121.4104792704,24.9704175832,20230731
536,千翔食品有限公司,65001618,新北市三重區興德路131巷32號1、2、3樓,86469910,297394.5,2771842.1400000001,121.4697335833,25.0540103652,20230731
537,豪記川野食品有限公司蘆洲廠,65001623,新北市蘆洲區和平路51號(1、2樓),25083581,297462.87,2774616.5600000001,121.4705069095,25.0790556661,20230731
538,光享實業有限公司,65001649,新北市中和區中山路2段327巷11弄2號4樓,53103194,299844.43,2765948.0299999998,121.4938014992,25.0007194156,20230731
539,憶仙實業有限公司板橋廠,T6500179,新北市板橋區文化路一段285巷2弄19號1樓,89584718,296852.91,2768011.5499999998,121.4642358077,25.019444492,20230731
540,麥德凱生科股份有限公司,65001661,新北市淡水區中正東路1段3巷41號7樓,27651835,295611.64,2784206.5699999998,121.4524745137,25.1656908022,20230731
541,立盛食品有限公司,65001676,新北市蘆洲區國道路2段115號1、2樓,80460743,297439.1,2774156.8799999999,121.4702554043,25.0749063764,20230731
542,馬克老爹有限公司,65001693,新北市汐止區大同路1段302巷22號1樓,24378068,314208.97,2772247.7200000002,121.6363961193,25.0570513245,20230731
543,春保食品股份有限公司,65001706,新北市新店區寶興路53號5樓,53097691,305507.18,2762877.1000000001,121.5497763581,24.9727983745,20230731
544,每一天調理食品有限公司樹林廠,T6500201,新北市樹林區八德街343號2至3樓,27878100,292258.9,2762925.9300000002,121.4185621258,24.9736659633,20230731
545,耆盛企業股份有限公司,65001778,新北市樹林區八德街280巷3號3樓,84342380,291443.92,2762563.6400000001,121.4104792704,24.9704175832,20230731
546,芬斯特股份有限公司新店廠,65001784,新北市新店區中正路501-16號5樓,27602672,303867.22,2764068.9100000001,121.53358013,24.9836171702,20230731
547,西德有機化學藥品股份有限公司五股二廠,65001795,新北市五股區五工六路56號2、3、4樓,35152903,295158.43,2773466.3599999999,121.4476254478,25.0687422813,20230731
548,樸實股份有限公司,65001796,新北市三重區中正北路518號6樓,53212799,297620.93,2773806.3599999999,121.4720456955,25.0717361991,20230731
549,冠庭國際股份有限公司三重廠,65001821,新北市三重區重新路5段609巷14號之12(1樓),53530529,297158.84,2770969.3999999999,121.4673681139,25.0461385495,20230731
550,德開利有限公司,65001823,新北市新店區寶興路45巷6弄11號3樓,28556964,305620.42,2763041.4100000001,121.5509045363,24.9742775842,20230731
551,美食家點心坊,T6500232,新北市五股區西雲路290號,21554723,295356.18,2776821.25,121.4496961684,25.0990242556,20230731
552,憶仙實業有限公司,T6500234,新北市樹林區柑園街一段33巷6號1樓,89584718,290767.49,2761375.9100000001,121.4037447582,24.9597128766,20230731
553,雄鼎食品行,T6500245,新北市樹林區大安路145巷16號1、2樓,14735799,292651.51,2765449.98,121.4225285375,24.9964424358,20230731
554,福星食品有限公司,65001841,新北市三重區興德路141巷1號及3號(各1、2、3樓),86526638,297392.31,2771737.9300000002,121.4697083107,25.0530696038,20230731
555,振頤軒食品企業有限公司,65001847,新北市樹林區光興街91之2號1、2樓,53428502,291317.97,2766125.1400000001,121.4093383375,25.0025748607,20230731
556,錦發製麵工坊,65001848,新北市新莊區思源路43巷11號1樓,26744688,296353.2,2770269.6299999999,121.4593604592,25.0398459731,20230731
557,富陽生技有限公司,65001872,新北市八里區龍米路1段96號2樓、3樓,53928534,295803.99,2779646.2000000002,121.4542302218,25.1245142949,20230731
558,八方雲集國際股份有限公司,65001883,新北市淡水區水源里水梘頭42之1號(1、2、3、4樓),70472679,294457.09,2784623.6200000001,121.441035051,25.1694904588,20230731
559,糖藝食品股份有限公司泰山廠,65001887,新北市泰山區新北大道6段397、409號7樓,53685419,292526.42,2769402.5800000001,121.4214111752,25.0321305119,20230731
560,國鼎生物科技股份有限公司淡水二廠,65001900,新北市淡水區中正東路1段3巷9號4樓、11號4樓之1,80280616,295537.67,2784185.9500000002,121.4517400355,25.1655068876,20230731
561,阜康食品有限公司,65001902,新北市五股區中興路2段9巷30號1樓,27752593,296704.22,2773880.9900000002,121.462961464,25.0724385748,20230731
562,楊堃興業有限公司,65001937,新北市新莊區雙鳳路111號6樓,86285357,291765.63,2768951.6499999999,121.4138587252,25.0280806173,20230731
563,永淇麵包店,65001952,新北市淡水區淡金路3段280之1號1樓,99094134,295239.31,2788779.3100000001,121.4489322979,25.2069841949,20230731
564,津川良製股份有限公司,65001953,新北市汐止區中興路31號6樓,66556850,314027.67,2772769.2799999998,121.6346234717,25.0617675324,20230731
565,虹宴餐飲股份有限公司,65001975,新北市新莊區後港一路145、147號(2樓),53422541,293490.03,2768940.3999999999,121.4309452091,25.0279305116,20230731
566,全滋稻食品有限公司中和廠,65001979,新北市中和區中山路2段340巷57號1、2樓,53693396,299756.44,2766369.0800000001,121.4929450116,25.0045235978,20230731
567,金蕎食品有限公司,65001987,新北市中和區連城路222巷2弄5號2樓,27831746,299618.62,2765561.6200000001,121.4915506303,24.9972383579,20230731
568,鴻福食品工廠有限公司,T6500296,新北市板橋區金門街369巷63-1號(前段),34440941,293755,2765310,121.433455652,24.9951472541,20230731
569,富澄御坊股份有限公司,65002024,新北市土城區中華路1段56巷13號1、2樓,53696041,294928.43,2764636.2599999998,121.4450579851,24.989030333,20230731
570,韓蜜食品有限公司,65002025,新北市鶯歌區二甲路中心巷13弄2號1、2、3樓,27899750,284102.22,2758653.8900000001,121.3376686065,24.9353019804,20230731
571,廣珍企業有限公司,65002027,新北市三重區中興北街150巷32號1樓,16942879,297173.18,2772102.46,121.467549014,25.0563674053,20230731
572,有泰香料化學股份有限公司,65002033,新北市樹林區俊英街224巷1號1、2、3樓,9418745,292925.9,2766989.75,121.4252946522,25.0103359756,20230731
573,承威企業有限公司,65002036,新北市汐止區大安街56巷7弄15號1、2樓,23295701,318340.14,2774106.21,121.6774315027,25.0736480616,20230731
